t dt 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
11406.5 0.03125 2714.18 170.563 496.143 0.287605 465.61 1258.02 6.58331 47.5604 742.432 0.135324 7.34056 16257.9 2.55256 98.1648 78.0264 9694.75 0.265684 2164.78 5.68639 1.27953 1383.76 161.555 5.24154 2.34367 66.1078 5.24194 1.85328 359.097 356.543 19.521
11535.4 0.0078125 2728.24 172.081 499.535 0.289245 469.245 1275.9 6.64457 48.1241 749.866 0.136788 7.40091 16452.3 2.56558 100.267 78.6287 9790.91 0.266573 2183.29 5.7044 1.28775 1390.97 162.669 5.26919 2.36653 66.3866 5.29924 1.8676 363.689 357.22 19.6712
11664 0.015625 2742.16 173.591 502.909 0.290995 472.848 1293.79 6.70553 48.6861 757.268 0.138248 7.46097 16646.6 2.57846 102.402 79.227 9886.68 0.267451 2201.71 5.72213 1.29592 1398.11 163.777 5.29645 2.38932 66.6626 5.35628 1.88182 368.289 357.881 19.8204
11792.9 0.015625 2755.99 175.1 506.279 0.292368 476.434 1311.77 6.76642 49.2489 764.671 0.139708 7.52099 16841.6 2.59127 104.58 79.8239 9982.43 0.268319 2220.12 5.73964 1.30405 1405.2 164.885 5.32385 2.41212 66.9369 5.41329 1.89601 372.916 358.53 19.9692
11922.1 0.015625 2769.75 176.608 509.645 0.294096 480.004 1329.83 6.82725 49.8124 772.075 0.14117 7.58096 17037.3 2.604 106.802 80.4195 10078.2 0.26918 2238.51 5.75695 1.31216 1412.26 165.991 5.35079 2.43493 67.2096 5.47028 1.91017 377.57 359.166 20.1177
12050.9 0.015625 2783.35 178.107 512.991 0.295689 483.54 1347.89 6.88771 50.3738 779.442 0.142625 7.64058 17232.7 2.61658 109.057 81.0106 10173.4 0.270028 2256.79 5.77397 1.32021 1419.23 167.091 5.37754 2.45764 67.4793 5.52695 1.92422 382.228 359.788 20.265
12179.6 0.015625 2796.84 179.6 516.323 0.297137 487.049 1365.97 6.94794 50.9341 786.786 0.144077 7.69999 17428.2 2.62906 111.35 81.5987 10268.4 0.270866 2275 5.79075 1.3282 1426.15 168.187 5.40417 2.4803 67.7466 5.58343 1.9382 386.9 360.395 20.4115
12308.9 0.03125 2810.3 181.097 519.663 0.298847 490.555 1384.21 7.00832 51.497 794.157 0.145535 7.75956 17625.1 2.64151 113.699 82.1874 10363.7 0.271699 2293.26 5.8074 1.3362 1433.05 169.286 5.43051 2.50306 68.0133 5.64006 1.95219 391.616 360.994 20.5582
12437.7 0.015625 2823.6 182.584 522.978 0.300407 494.021 1402.41 7.06823 52.0568 801.48 0.146984 7.8187 17821.4 2.65381 116.08 82.771 10458.4 0.27252 2311.38 5.82375 1.34412 1439.87 170.377 5.45666 2.52568 68.2767 5.69629 1.96606 396.328 361.578 20.7035
12565.7 0.015625 2836.71 184.056 526.26 0.301801 497.442 1420.53 7.12757 52.6122 808.738 0.148422 7.87728 18016.6 2.66594 118.489 83.3482 10552.2 0.273326 2329.34 5.83978 1.35194 1446.6 171.457 5.48256 2.54812 68.5364 5.75198 1.97978 401.027 362.147 20.8473
12694.6 0.015625 2849.83 185.536 529.56 0.303384 500.868 1438.84 7.18721 53.1714 816.04 0.149868 7.93617 18213.7 2.67807 120.962 83.9275 10646.6 0.27413 2347.38 5.85572 1.3598 1453.32 172.544 5.50832 2.57072 68.7961 5.80797 1.99355 405.782 362.709 20.9915
12823.3 0.0078125 2862.83 187.008 532.842 0.305014 504.262 1457.15 7.24651 53.7285 823.309 0.151309 7.99474 18410.6 2.69008 123.474 84.5029 10740.5 0.274924 2365.33 5.87143 1.36759 1459.99 173.624 5.53377 2.59323 69.0533 5.86365 2.00723 410.544 363.258 21.1347
12951.9 0.0078125 2875.73 188.476 536.114 0.30653 507.635 1475.51 7.30564 54.285 830.563 0.152747 8.05316 18607.7 2.70201 126.034 85.0758 10834.2 0.27571 2383.23 5.88693 1.37535 1466.6 174.703 5.55914 2.61571 69.3086 5.91917 2.02085 415.324 363.797 21.2773
13081.2 0.00390625 2888.61 189.947 539.393 0.308044 511.002 1494 7.36489 54.8435 837.837 0.15419 8.11171 18806.1 2.71391 128.656 85.6492 10928.2 0.276492 2401.17 5.90231 1.38311 1473.2 175.783 5.58445 2.63828 69.5632 5.9748 2.03448 420.146 364.328 21.42
13213.7 0.03125 2901.71 191.451 542.744 0.309585 514.429 1513 7.42541 55.4149 845.276 0.155666 8.17153 19009.7 2.72602 131.394 86.2342 11024.4 0.277285 2419.49 5.91787 1.39103 1479.92 176.888 5.61021 2.66137 69.8222 6.03162 2.04838 425.108 364.861 21.5656
13356.3 0.0078125 2915.71 193.064 546.34 0.311232 518.092 1533.5 7.49034 56.0291 853.264 0.157251 8.23573 19229.1 2.73895 134.401 86.861 11127.6 0.278129 2439.16 5.93439 1.39951 1487.1 178.073 5.63773 2.6862 70.0988 6.09259 2.06328 430.47 365.424 21.7215
13502.8 0.0078125 2929.99 194.715 550.022 0.312911 521.827 1554.6 7.55681 56.6588 861.45 0.158876 8.30146 19454.8 2.75214 137.556 87.5017 11233.3 0.278987 2459.3 5.95113 1.40817 1494.42 179.288 5.66579 2.71168 70.3806 6.15498 2.07851 436.002 365.989 21.8809
13648.6 0.015625 2944.08 196.353 553.675 0.31457 525.515 1575.66 7.62273 57.2843 869.576 0.160489 8.36667 19679.8 2.76516 140.765 88.1363 11338.3 0.279832 2479.27 5.96755 1.41675 1501.64 180.493 5.6935 2.73699 70.6587 6.21684 2.09359 441.531 366.54 22.0386
13795.1 0.015625 2958.14 197.994 557.334 0.316225 529.194 1596.88 7.68874 57.9116 877.722 0.162106 8.43198 19906.1 2.77814 144.061 88.7709 11443.6 0.280672 2499.28 5.98383 1.42534 1508.85 181.701 5.72114 2.7624 70.9359 6.27877 2.10868 447.111 367.082 22.1964
13941.6 0.015625 2972.1 199.63 560.982 0.317867 532.846 1618.15 7.75452 58.5377 885.847 0.163719 8.49708 20132.7 2.79103 147.431 89.4024 11548.5 0.281503 2519.22 5.99988 1.43388 1516.01 182.905 5.74858 2.78779 71.2109 6.34046 2.12369 452.716 367.612 22.3534
14088 0.015625 2985.96 201.259 564.619 0.319498 536.47 1639.48 7.82007 59.1624 893.952 0.165329 8.56197 20359.7 2.80383 150.876 90.0309 11653.3 0.282326 2539.1 6.01571 1.44238 1523.11 184.106 5.77582 2.81314 71.4837 6.4019 2.13863 458.346 368.132 22.5096
14234.5 0.015625 2999.73 202.884 568.245 0.321116 540.067 1660.85 7.8854 59.7858 902.037 0.166934 8.62664 20586.9 2.81653 154.399 90.6564 11757.7 0.28314 2558.92 6.03133 1.45084 1530.17 185.304 5.80287 2.83846 71.7544 6.4631 2.1535 464.001 368.641 22.6649
14381.1 0.00390625 3013.4 204.505 571.864 0.322725 543.64 1682.3 7.95056 60.4083 910.108 0.168536 8.69116 20814.7 2.82915 158.006 91.2794 11862 0.283947 2578.68 6.04675 1.45927 1537.18 186.5 5.82976 2.86379 72.0231 6.5241 2.1683 469.686 369.14 22.8197
14527.4 0.03125 3026.96 206.116 575.464 0.324319 547.179 1703.75 8.01535 61.0279 918.142 0.17013 8.75533 21042.2 2.84166 161.687 91.8981 11965.8 0.284745 2598.34 6.06193 1.46765 1544.12 187.69 5.85641 2.88903 72.2892 6.58471 2.18301 475.383 369.628 22.9733
14673.7 0.015625 3040.42 207.723 579.054 0.325901 550.69 1725.26 8.07991 61.646 926.154 0.171719 8.81927 21270 2.85408 165.453 92.5137 12069.3 0.285534 2617.94 6.07692 1.47599 1551.02 188.877 5.88287 2.91424 72.5532 6.64506 2.19764 481.105 370.106 23.1262
14819.8 0.03125 3053.78 209.321 582.628 0.32747 554.171 1746.78 8.14417 62.2616 934.135 0.173302 8.88292 21497.7 2.8664 169.301 93.1256 12172.4 0.286315 2637.44 6.09168 1.48429 1557.87 190.059 5.90913 2.93941 72.8148 6.70506 2.21219 486.845 370.574 23.2781
14965.9 0.015625 3067.05 210.915 586.192 0.3289 557.627 1768.37 8.20821 62.8758 942.096 0.17488 8.94636 21725.8 2.87865 173.239 93.7346 12275.3 0.287089 2656.89 6.10626 1.49255 1564.67 191.238 5.93533 2.96455 73.0744 6.76481 2.22666 492.611 371.033 23.4293
15111.5 0.03125 3080.19 212.497 589.733 0.330569 561.044 1789.92 8.2718 63.4859 950.008 0.176448 9.00935 21953.2 2.89076 177.255 94.3385 12377.5 0.287854 2676.19 6.12059 1.50075 1571.4 192.41 5.96105 2.98958 73.3311 6.82407 2.24102 498.381 371.482 23.5791
15257 0.00390625 3093.25 214.074 593.264 0.332099 564.435 1811.52 8.33516 64.0943 957.898 0.17801 9.07212 22180.9 2.9028 181.365 94.9395 12479.5 0.288611 2695.44 6.13474 1.50891 1578.09 193.579 5.98671 3.0146 73.5859 6.88305 2.2553 504.176 371.922 23.7282
15401.8 0.015625 3106.16 215.638 596.767 0.333612 567.784 1833.06 8.39798 64.6977 965.727 0.179559 9.13435 22407.7 2.9147 185.551 95.5345 12580.7 0.289358 2714.52 6.14865 1.51701 1584.71 194.739 6.01209 3.03947 73.8375 6.94145 2.26944 509.967 372.351 23.8758
15546.4 0.03125 3118.97 217.194 600.255 0.335112 571.103 1854.62 8.4605 65.2985 973.525 0.181101 9.19628 22634.3 2.92652 189.83 96.1258 12681.5 0.290097 2733.52 6.16235 1.52506 1591.28 195.895 6.03728 3.06429 74.0868 6.9995 2.2835 515.775 372.772 24.0224
15691.3 0.0078125 3131.74 218.748 603.74 0.336604 574.404 1876.26 8.52293 65.8985 981.316 0.18264 9.25811 22861.7 2.93828 194.22 96.7154 12782.2 0.290832 2752.48 6.17592 1.5331 1597.82 197.049 6.06237 3.08914 74.3348 7.05737 2.29751 521.62 373.186 24.1686
15835.6 0.015625 3144.37 220.29 607.201 0.338919 577.667 1897.88 8.58489 66.4941 989.056 0.184168 9.31947 23088.3 2.94992 198.697 97.2999 12882.3 0.291557 2771.31 6.18926 1.54108 1604.29 198.197 6.08651 3.11389 74.58 7.11472 2.31141 527.467 373.591 24.3135
15980 0.0078125 3156.95 221.828 610.655 0.339547 580.908 1919.55 8.64667 67.0881 996.779 0.185691 9.38065 23315.2 2.96151 203.285 97.8819 12982.2 0.292277 2790.09 6.20244 1.54903 1610.73 199.342 6.11193 3.13863 74.8235 7.17181 2.32524 533.343 373.988 24.4578
16123.6 0.0078125 3169.39 223.353 614.082 0.339886 584.109 1941.16 8.70795 67.6771 1004.44 0.187201 9.44131 23541.3 2.97297 207.961 98.4583 13081.3 0.292988 2808.72 6.21541 1.55693 1617.11 200.479 6.13733 3.16325 75.0641 7.22834 2.33894 539.215 374.376 24.6006
16262.8 0.0078125 3181.38 224.825 617.393 0.341263 587.187 1962.14 8.7671 68.2456 1011.85 0.188657 9.49985 23760.4 2.98401 212.6 99.0139 13177.1 0.293671 2826.7 6.22781 1.56455 1623.25 201.577 6.16092 3.1871 75.2955 7.28281 2.35215 544.928 374.746 24.7383
16397.3 0.015625 3192.91 226.244 620.586 0.343551 590.142 1982.48 8.82412 68.7934 1018.99 0.190061 9.55627 23972.5 2.99464 217.19 99.5489 13269.5 0.294327 2844.03 6.23968 1.57189 1629.16 202.637 6.18279 3.21015 75.5178 7.33521 2.36486 550.476 375.097 24.8708
16537.6 0.0078125 3204.87 227.718 623.906 0.343904 593.202 2003.72 8.88337 69.3624 1026.42 0.191518 9.61488 24193.8 3.00565 222.088 100.104 13365.6 0.295006 2862.05 6.2519 1.57953 1635.28 203.739 6.20719 3.23418 75.7479 7.38956 2.37806 556.284 375.458 25.0083
16677.6 0.0078125 3216.76 229.185 627.213 0.345279 596.235 2024.98 8.94235 69.9285 1033.81 0.192967 9.67319 24414.9 3.0166 227.098 100.656 13461.3 0.295679 2879.98 6.26397 1.58714 1641.37 204.837 6.23056 3.25818 75.9761 7.44354 2.39117 562.109 375.811 25.1449
16811.9 0.015625 3228.1 230.586 630.374 0.347813 599.121 2045.4 8.99868 70.4688 1040.88 0.19435 9.72887 24626.9 3.02703 232.013 101.182 13552.8 0.296319 2897.1 6.2754 1.59441 1647.18 205.887 6.25181 3.28117 76.1933 7.49499 2.40368 567.714 376.145 25.2753
16946.9 0.015625 3239.45 231.992 633.547 0.349126 602.006 2065.99 9.05519 71.0105 1047.98 0.195737 9.78471 24840.5 3.03749 237.076 101.709 13644.7 0.296959 2914.29 6.28679 1.6017 1653 206.941 6.27414 3.30432 76.4105 7.54649 2.41621 573.379 376.475 25.4058
17080.5 0.015625 3250.63 233.377 636.676 0.350557 604.838 2086.4 9.1109 71.5439 1054.98 0.197102 9.83972 25051.8 3.04778 242.202 102.228 13735.4 0.297588 2931.22 6.29792 1.6089 1658.72 207.981 6.296 3.32722 76.6238 7.59713 2.42855 579.004 376.796 25.5343
17209.4 0.0078125 3261.37 234.71 639.689 0.351653 607.553 2106.13 9.1645 72.0566 1061.72 0.198413 9.89261 25255.8 3.05766 247.262 102.727 13822.6 0.298191 2947.52 6.30855 1.61583 1664.22 208.982 6.31724 3.34932 76.8284 7.64574 2.44041 584.454 377.101 25.6577
17340.5 0.015625 3272.25 236.061 642.745 0.35306 610.296 2126.23 9.21883 72.5758 1068.55 0.199741 9.94621 25463.4 3.06767 252.527 103.232 13911.2 0.2988 2964.04 6.31925 1.62287 1669.79 209.998 6.33849 3.3718 77.0351 7.69489 2.45241 590.019 377.407 25.7826
17468.6 0.0078125 3282.84 237.376 645.724 0.354119 612.958 2145.93 9.27178 73.0811 1075.21 0.201033 9.99841 25666.4 3.07741 257.792 103.723 13997.5 0.299392 2980.13 6.32959 1.62973 1675.22 210.989 6.35944 3.39379 77.2359 7.74266 2.46408 595.48 377.702 25.9042
17596.7 0.015625 3293.38 238.688 648.697 0.355139 615.604 2165.66 9.32458 73.5844 1081.86 0.202319 10.0504 25869.6 3.08711 263.18 104.213 14083.7 0.29998 2996.18 6.33984 1.63657 1680.62 211.978 6.38034 3.41579 77.4354 7.79017 2.47572 600.964 377.992 26.0253
17723.6 0.03125 3303.79 239.983 651.633 0.356518 618.206 2185.25 9.37671 74.0805 1088.42 0.203587 10.1017 26070.8 3.09668 268.637 104.695 14168.9 0.30056 3012.03 6.34988 1.64334 1685.95 212.955 6.40064 3.43759 77.6318 7.83694 2.48718 606.415 378.275 26.1446
17851.8 0.0078125 3314.27 241.288 654.595 0.357714 620.819 2205.09 9.42925 74.5797 1095.04 0.204863 10.1534 26274.4 3.10632 274.281 105.181 14254.7 0.301142 3027.99 6.35993 1.65017 1691.31 213.941 6.42125 3.45964 77.8292 7.88395 2.49872 611.948 378.557 26.2647
17980.1 0.015625 3324.7 242.588 657.548 0.358903 623.415 2224.96 9.48164 75.0765 1101.65 0.206133 10.2049 26478 3.11592 280.057 105.664 14340.4 0.301721 3043.91 6.36988 1.65699 1696.66 214.925 6.44177 3.48171 78.0253 7.93067 2.51021 617.503 378.835 26.3842
18108.6 0.015625 3335.13 243.887 660.502 0.359923 626 2244.93 9.53398 75.572 1108.25 0.207398 10.2563 26682.1 3.1255 285.982 106.146 14426.1 0.302299 3059.81 6.37975 1.66381 1701.99 215.908 6.46241 3.50385 78.2206 7.9772 2.52168 623.093 379.11 26.5035
18238.2 0.015625 3345.6 245.192 663.472 0.361418 628.588 2265.1 9.58661 76.0691 1114.89 0.208668 10.308 26888 3.13513 292.098 106.63 14512.3 0.302878 3075.79 6.3896 1.67068 1707.36 216.897 6.48275 3.52619 78.4163 8.02383 2.53319 628.753 379.383 26.6232
18367.3 0.03125 3356 246.488 666.424 0.362452 631.149 2285.24 9.63888 76.5618 1121.48 0.209926 10.3592 27093.3 3.14469 298.337 107.111 14598 0.303451 3091.67 6.39932 1.67751 1712.68 217.881 6.50332 3.54848 78.6102 8.06998 2.5446 634.414 379.652 26.7419
18497.5 0.0078125 3366.45 247.791 669.393 0.363632 633.715 2305.6 9.69144 77.056 1128.12 0.211188 10.4107 27300.3 3.15429 304.781 107.593 14684.2 0.304027 3107.62 6.40902 1.6844 1718.03 218.871 6.52388 3.57098 78.8044 8.11621 2.55606 640.147 379.919 26.861
18627.9 0.015625 3376.88 249.09 672.358 0.364637 636.266 2326.02 9.74391 77.548 1134.74 0.212444 10.462 27507.6 3.16388 311.388 108.073 14770.3 0.3046 3123.55 6.41863 1.69128 1723.37 219.859 6.54453 3.59353 78.9977 8.16218 2.56748 645.91 380.182 26.9798
18757.6 0.015625 3387.22 250.379 675.301 0.365968 638.788 2346.38 9.79596 78.0348 1141.31 0.213687 10.5128 27714 3.17338 318.122 108.549 14855.8 0.305168 3139.34 6.42811 1.69812 1728.67 220.84 6.56473 3.61601 79.1888 8.20761 2.57879 651.668 380.441 27.0974
18886 0.015625 3397.43 251.65 678.207 0.366943 641.268 2366.59 9.84734 78.5139 1147.81 0.21491 10.5629 27918.3 3.18276 324.951 109.018 14940.3 0.305727 3154.92 6.43739 1.70489 1733.89 221.81 6.58496 3.63829 79.3769 8.25227 2.58994 657.393 380.693 27.2133
19018.7 0.03125 3407.95 252.959 681.203 0.368286 643.812 2387.52 9.90027 79.006 1154.5 0.216166 10.6145 28129.5 3.19243 332.18 109.501 15027.4 0.306302 3170.97 6.44689 1.71187 1739.28 222.809 6.60551 3.66135 79.57 8.29807 2.60141 663.333 380.95 27.3325
19149.6 0.015625 3418.29 254.246 684.149 0.369438 646.305 2408.21 9.95233 79.4883 1161.08 0.217397 10.6652 28337.8 3.20193 339.488 109.975 15113.1 0.306866 3186.75 6.45617 1.71875 1744.57 223.792 6.62585 3.68413 79.7594 8.34292 2.61267 669.217 381.201 27.4495
19279.9 0.0078125 3428.57 255.523 687.076 0.370579 648.771 2428.86 10.004 79.9655 1167.61 0.218614 10.7154 28545.3 3.21136 346.946 110.444 15198.2 0.307426 3202.4 6.46532 1.7256 1749.83 224.769 6.64606 3.70686 79.9467 8.38723 2.62383 675.101 381.447 27.5655
19411.9 0.015625 3438.94 256.811 690.032 0.37249 651.25 2449.82 10.0562 80.4455 1174.21 0.219839 10.766 28755.4 3.22089 354.686 110.917 15284.2 0.30799 3218.21 6.47449 1.73254 1755.14 225.756 6.66582 3.72993 80.1353 8.43176 2.63508 681.085 381.692 27.6824
19543.9 0.015625 3449.29 258.094 692.979 0.373618 653.712 2470.84 10.1082 80.9222 1180.79 0.221055 10.8164 28965.6 3.23039 362.62 111.388 15370.1 0.308551 3233.95 6.48356 1.73947 1760.44 226.74 6.68619 3.75303 80.3227 8.47593 2.64627 687.094 381.935 27.7987
19684 0.03125 3460.24 259.451 696.1 0.374074 656.308 2493.2 10.1633 81.4245 1187.76 0.222336 10.8696 29188.6 3.24045 371.263 111.886 15461 0.309144 3250.61 6.4931 1.74682 1766.04 227.783 6.70838 3.77762 80.5203 8.52242 2.6581 693.502 382.189 27.9216
19816.9 0.0078125 3470.6 260.733 699.051 0.375209 658.751 2514.45 10.2154 81.8971 1194.34 0.223542 10.9198 29400.2 3.24996 379.67 112.355 15547 0.309704 3266.34 6.50206 1.75379 1771.35 228.769 6.72876 3.80099 80.7065 8.56611 2.66925 699.605 382.426 28.0375
19952.7 0.0078125 3481.17 262.039 702.058 0.376363 661.231 2536.23 10.2684 82.3766 1201.06 0.224765 10.9709 29616.4 3.25966 388.486 112.833 15634.7 0.310274 3282.37 6.51112 1.76092 1776.75 229.774 6.74956 3.82494 80.8957 8.61038 2.6806 705.871 382.666 28.1554
20094.8 0.015625 3492.2 263.399 705.195 0.377455 663.806 2559.08 10.3238 82.8739 1208.06 0.226034 11.024 29842.5 3.26978 397.952 113.329 15726.3 0.310868 3299.07 6.52049 1.76837 1782.4 230.822 6.77135 3.85005 81.0922 8.65626 2.69241 712.455 382.913 28.2781
20237.6 0.0078125 3503.25 264.76 708.339 0.378761 666.374 2582.1 10.3792 83.3694 1215.07 0.227297 11.0771 30069.7 3.27993 407.727 113.826 15818.1 0.311462 3315.79 6.52982 1.77587 1788.05 231.874 6.79302 3.87536 81.2884 8.70192 2.70422 719.104 383.158 28.4007
20384.6 0.0625 3514.62 266.155 711.565 0.37712 668.999 2605.87 10.4361 83.875 1222.27 0.228587 11.1315 30303.7 3.29035 418.071 114.335 15912.3 0.312072 3332.94 6.53932 1.78358 1793.87 232.953 6.8178 3.90151 81.4891 8.74845 2.71631 725.983 383.407 28.5263
20532.9 0.0078125 3526.05 267.557 714.81 0.380321 671.626 2629.93 10.4933 84.3801 1229.51 0.229875 11.186 30539.6 3.30085 428.803 114.845 16007.2 0.312684 3350.17 6.5488 1.79137 1799.72 234.039 6.83865 3.92797 81.6901 8.79488 2.72844 732.957 383.654 28.6524
20686.5 0.0625 3537.87 269.002 718.158 0.379282 674.324 2654.91 10.5523 84.8977 1236.98 0.231195 11.2422 30783.8 3.31169 440.235 115.371 16105.2 0.313315 3367.93 6.5585 1.79944 1805.77 235.16 6.86386 3.95546 81.8967 8.84242 2.74093 740.214 383.907 28.7821
20844.6 0.015625 3550.02 270.482 721.592 0.383771 677.078 2680.69 10.6129 85.4246 1244.65 0.232539 11.2995 31035.1 3.32283 452.352 115.908 16205.8 0.313962 3386.13 6.56837 1.80776 1811.98 236.309 6.88505 3.98386 82.1078 8.89076 2.75371 747.722 384.163 28.9148
21004.9 0.0078125 3562.31 271.976 725.064 0.385073 679.847 2706.94 10.6741 85.953 1252.39 0.233887 11.3574 31289.8 3.3341 465.018 116.451 16307.6 0.314615 3404.51 6.57826 1.81619 1818.27 237.471 6.90926 4.01279 82.3204 8.93918 2.76659 755.379 384.419 29.0486
21166.1 0.0078125 3574.64 273.47 728.539 0.386371 682.607 2733.4 10.7354 86.4775 1260.15 0.235225 11.4151 31545.7 3.34541 478.134 116.992 16409.6 0.315269 3422.89 6.58809 1.82468 1824.58 238.635 6.93354 4.04198 82.5323 8.9872 2.77946 763.115 384.673 29.1822
21327.2 0.0078125 3586.96 274.956 732.001 0.38766 685.342 2759.95 10.7965 86.9954 1267.87 0.236546 11.4723 31801.4 3.3567 491.651 117.53 16511.3 0.315921 3441.18 6.59779 1.83319 1830.88 239.795 6.95778 4.07129 82.7426 9.03456 2.79224 770.893 384.923 29.315
21488.3 0.0078125 3599.26 276.435 735.451 0.388941 688.053 2786.59 10.8574 87.5066 1275.57 0.237851 11.5292 32056.9 3.36797 505.579 118.064 16612.7 0.31657 3459.39 6.60738 1.8417 1837.17 240.951 6.982 4.10074 82.9513 9.08127 2.80494 778.714 385.169 29.447
21648.7 0.0625 3611.48 277.899 738.87 0.387521 690.728 2813.19 10.9178 88.0085 1283.2 0.239131 11.5854 32311 3.37917 519.856 118.592 16713.4 0.317213 3477.41 6.61681 1.85018 1843.42 242.098 7.00833 4.13017 83.1573 9.12709 2.8175 786.539 385.411 29.5774
21809.8 0.0625 3623.75 279.362 742.293 0.38881 693.392 2840.02 10.9783 88.5059 1290.84 0.240401 11.6414 32566.2 3.39042 534.633 119.12 16814.3 0.317858 3495.44 6.62617 1.85873 1849.7 243.246 7.03247 4.1599 83.3628 9.17246 2.83004 794.446 385.65 29.7077
21970.9 0.0625 3636.01 280.818 745.702 0.390281 696.033 2866.94 11.0385 88.9961 1298.45 0.241652 11.6969 32821.1 3.40165 549.851 119.644 16915 0.318501 3513.38 6.63542 1.86728 1855.97 244.39 7.05642 4.18977 83.5667 9.21714 2.8425 802.396 385.886 29.8371
22128.1 0.03125 3647.95 282.23 749.015 0.393935 698.587 2893.29 11.0971 89.4672 1305.85 0.242855 11.7507 33069.5 3.41259 565.127 120.152 17012.9 0.319125 3530.78 6.64434 1.87565 1862.07 245.501 7.07789 4.21905 83.7641 9.26004 2.85458 810.193 386.113 29.9625
22287.5 0.0078125 3660.06 283.655 752.361 0.395157 701.155 2920.12 11.1563 89.9379 1313.32 0.244057 11.8048 33321.3 3.42368 581.067 120.664 17112 0.319757 3548.35 6.65327 1.88415 1868.27 246.624 7.10174 4.24891 83.9627 9.30288 2.86674 818.146 386.341 30.0889
22444.3 0.03125 3671.97 285.05 755.641 0.396352 703.659 2946.61 11.2144 90.3938 1320.65 0.245221 11.8576 33568.7 3.43459 597.195 121.164 17209.2 0.320377 3565.55 6.66196 1.89253 1874.36 247.725 7.12519 4.27843 84.1567 9.34435 2.87863 826.012 386.561 30.2125
22602.2 0.03125 3683.95 286.446 758.929 0.397546 706.159 2973.38 11.2726 90.8455 1327.99 0.246376 11.9103 33817.5 3.44556 613.889 121.665 17306.8 0.320999 3582.78 6.6706 1.901 1880.48 248.83 7.1488 4.30832 84.3504 9.38541 2.89053 833.976 386.78 30.3361
22757 0.0625 3695.7 287.808 762.141 0.396075 708.589 2999.72 11.3296 91.2812 1335.17 0.247489 11.9616 34061.3 3.45632 630.707 122.152 17402.3 0.321607 3599.58 6.67898 1.90931 1886.49 249.909 7.17417 4.33778 84.539 9.425 2.90211 841.828 386.993 30.4565
22898.7 0.015625 3706.45 289.048 765.069 0.399767 710.794 3023.91 11.3815 91.6736 1341.72 0.248493 12.0082 34284.1 3.46616 646.494 122.595 17489.5 0.322163 3614.89 6.68656 1.91694 1891.98 250.892 7.19312 4.36487 84.7104 9.46064 2.91265 849.05 387.184 30.566
23048 0.03125 3717.77 290.348 768.142 0.400874 713.1 3049.5 11.4361 92.0805 1348.59 0.249533 12.0568 34518.6 3.47652 663.544 123.06 17581.2 0.322747 3630.94 6.69446 1.92501 1897.77 251.925 7.21544 4.39358 84.8896 9.49758 2.92368 856.701 387.384 30.6807
