ER;Metabolite;Rep;Tissue
0.533885299812385;C54:7 TAG;68;Liver
0.343772973658284;C54:8 TAG;68;Liver
0.307726996659656;C56:1 TAG;68;Liver
0.233633311287387;C56:2 TAG;68;Liver
0.323846300197861;C56:3 TAG;68;Liver
0.379507900597441;C56:4 TAG;68;Liver
0.658961325196309;C56:5 TAG;68;Liver
0.811387656301819;C56:6 TAG;68;Liver
0.822414819531087;C56:7 TAG;68;Liver
0.682558341811744;C56:8 TAG;68;Liver
0.28806329519725;C56:9 TAG;68;Liver
0.51373346146187;C58:10 TAG;68;Liver
0.362501252196797;C58:6 TAG;68;Liver
0.836737222489792;C58:8 TAG;68;Liver
0.793886616972246;C58:9 TAG;68;Liver
1.74621704936936;C6 carnitine;68;Liver
0.38036243603085;C60:12 TAG;68;Liver
0.521510954445203;C8 carnitine;68;Liver
0.808120954101846;CMP;68;Liver
1.60391719492718;DHAP/glyceraldehyde 3P;68;Liver
1.37782748266473;GABA;68;Liver
0.297205732843375;GDP;68;Liver
0.596531861764394;GMP;68;Liver
1.57785096611303;IMP;68;Liver
5.21110786331698;N-carbamoyl-beta-alanine;68;Liver
0.290576089362134;N-monomethylarginine;68;Liver
0.568316873804555;NAD;68;Liver
0.346432729863168;NADP;68;Liver
0.751197460262231;UDP;68;Liver
1.92263960834485;UDP-galactose/UDP-glucose;68;Liver
0.899917832578464;UMP;68;Liver
0.222517836777125;acetylglycine;68;Liver
0.84552568064235;aconitate;68;Liver
1.09109849334145;adenine;68;Liver
0.587881509980003;adenosine;68;Liver
0.689341102906207;adenylosuccinate;68;Liver
0.711433343478955;adipate;68;Liver
0.104738013248377;alanine;68;Liver
0.951164248486513;allantoin;68;Liver
1.7553080664333;alpha-glycerophosphate;68;Liver
0.681797154235828;alpha-glycerophosphocholine;68;Liver
0.454685107590957;alpha-hydroxybutyrate;68;Liver
0.615623911547419;alpha-ketoglutarate;68;Liver
0.261522754883976;aminoisobutyric acid;68;Liver
1.4155064372907;anthranilic acid;68;Liver
1.25332535659754;arginine;68;Liver
0.143599569186395;asparagine;68;Liver
0.501928962497516;aspartate;68;Liver
0.149872613641806;asymmetric dimethylarginine / symmetric dimethylarginine;68;Liver
0.336608135188866;beta-hydroxybutyrate;68;Liver
0.249008876997619;betaine;68;Liver
0.407668286871167;butyrobetaine;68;Liver
0.306930797990867;cAMP;68;Liver
0.174136077682387;carnitine;68;Liver
1.74045609571795;cholate;68;Liver
0.216053413614717;choline;68;Liver
1.55067336092991;citrate;68;Liver
0.321416927367075;citrulline;68;Liver
0.108668110852469;cotinine;68;Liver
0.331244426658074;creatine;68;Liver
0.321424075440978;creatinine;68;Liver
0.815442986272519;cystathionine;68;Liver
3.17467379695437;cytidine;68;Liver
0.872617490307988;dCMP;68;Liver
0.587432271671066;dTMP;68;Liver
0.0495632671893276;dUMP;68;Liver
0.573440691450975;dimethylglycine;68;Liver
0.755336465155886;erythrose-4-phosphate;68;Liver
0.822837704282245;flavin mononucleotide;68;Liver
0.0228721759944304;fructose/glucose/galactose;68;Liver
0.0271481069242141;fumarate/maleate/alpha-ketoisovalerate;68;Liver
0.123676652260067;gentisate;68;Liver
0.508403379335525;glucuronate;68;Liver
0.892029226488329;glutamate;68;Liver
0.156711673481883;glutamine;68;Liver
7.66121526290646;glutathione oxidized;68;Liver
1.69507087894632;glutathione reduced;68;Liver
0.605464817174866;glycerol;68;Liver
0.13666558218485;glycine;68;Liver
3.93942130099955;glycocholate;68;Liver
2.6824362070841;glycodeoxycholate/glycochenodeoxycholate;68;Liver
2.84731151180912;guanine;68;Liver
2.18082895648885;guanosine;68;Liver
1.21752301572153;hexose diphosphate;68;Liver
0.447767332158492;hexose monophosphate;68;Liver
0.456187906350266;hippurate;68;Liver
3.26807388379367;histamine;68;Liver
0.142401682326484;histidine;68;Liver
0.634896571113442;hydroxyphenylacetate;68;Liver
0.563640864315079;hydroxyproline;68;Liver
2.7552554750771;hypoxanthine;68;Liver
0.390927943514331;inosine;68;Liver
0.196032304863503;inositol;68;Liver
0.330389674747813;isocitrate;68;Liver
0.133573428805442;isoleucine;68;Liver
2.56781466181353;kynurenic acid;68;Liver
0.893581689899904;kynurenine;68;Liver
0.0964908089944725;lactate;68;Liver
0.723694927321881;lactose;68;Liver
0.231733334005484;leucine;68;Liver
0.20872379596132;lysine;68;Liver
0.0481360871611415;malate;68;Liver
1.92679662583694;malondialdehyde;68;Liver
0.281475441688964;methionine;68;Liver
0.456018898442829;methionine sulfoxide;68;Liver
0.640300736783437;mevalonate 5-phosphate;68;Liver
0.0608843349645496;niacinamide;68;Liver
0.779151834474891;nicotinate;68;Liver
0.298201343888353;ornithine;68;Liver
0.536810214674518;orotate;68;Liver
0.0124386898330373;oxalate;68;Liver
0.278837461083925;pantothenate;68;Liver
0.484116029962545;pentose monophosphate;68;Liver
0.234724993512336;phenylalanine;68;Liver
0.809464933299093;phosphocholine;68;Liver
0.800491251477653;phosphoenolpyruvate;68;Liver
0.680153307948214;phosphoethanolamine;68;Liver
2.20217595669118;pipecolic acid;68;Liver
0.218755152175515;proline;68;Liver
0.572003766345573;putrescine;68;Liver
0.691655371263235;pyroglutamic acid;68;Liver
0.337877678692858;pyruvate;68;Liver
1.93720268134342;quinolinate;68;Liver
0.438788165683401;sarcosine;68;Liver
0.257623640568987;serine;68;Liver
1.23582943579971;serotonin;68;Liver
0.626856852586843;sorbitol;68;Liver
0.644664517020779;succinate;68;Liver
0.939321139917396;sucrose;68;Liver
0.741457950090845;taurine;68;Liver
1.52845449834427;taurocholate;68;Liver
0.912411361700713;taurodeoxycholate/taurochenodeoxycholate;68;Liver
0.340351595413342;thiamine;68;Liver
0.173635654782763;threonine;68;Liver
0.600657768027426;thymine;68;Liver
0.757271424347909;trimethylamine-N-oxide;68;Liver
0.176290103800304;tryptophan;68;Liver
0.258130883089231;tyrosine;68;Liver
0.0616462934516757;uracil;68;Liver
2.55659842723992;urate;68;Liver
2.1373457092978;uridine;68;Liver
0.119310415962884;valine;68;Liver
0.251778969801035;xanthine;68;Liver
1.14066884978585;xanthosine;68;Liver
2.29687453247421;1-methylhistamine;69;Liver
4.09746878645629;1-methylnicotinamide;69;Liver
0.950877144403289;2-aminoadipate;69;Liver
0.867873973786167;2-hydroxyglutarate;69;Liver
0.361665569995889;3-methyladipate/pimelate;69;Liver
0.279874063498237;3-phosphoglycerate;69;Liver
2.1808934417504;4-hydroxybenzaldehyde;69;Liver
0.372112299009478;4-hydroxyphenylpyruvate;69;Liver
0.664864095487047;4-pyridoxate;69;Liver
0.188077358107813;5-HIAA;69;Liver
0.433684071681502;5-adenosylhomocysteine;69;Liver
1.03200928710303;6-phosphogluconate;69;Liver
0.912809585674574;ADP;69;Liver
0.549716012881182;AMP;69;Liver
0.346427417795964;C14:0 SM;69;Liver
0.551762144357451;C16 carnitine;69;Liver
0.385266088138678;C16:0 CE;69;Liver
0.189929452566023;C16:0 LPC;69;Liver
0.221688768077066;C16:0 LPE;69;Liver
0.144358775659489;C16:0 SM;69;Liver
0.671905233958358;C16:1 CE;69;Liver
0.297067145474153;C16:1 LPC;69;Liver
0.444473383614683;C16:1 SM;69;Liver
0.57593931767385;C18 carnitine;69;Liver
0.819966558271907;C18:0 CE;69;Liver
0.160688278321891;C18:0 LPC;69;Liver
0.112632254279493;C18:0 LPE;69;Liver
0.176965799807874;C18:0 SM;69;Liver
0.634928571825007;C18:1 CE;69;Liver
0.406096780332379;C18:1 LPC;69;Liver
0.281773610661473;C18:1 LPE;69;Liver
0.490461232204231;C18:1 SM;69;Liver
0.6127777934013;C18:1 carnitine;69;Liver
0.346262621926729;C18:2 CE;69;Liver
0.739812601045405;C18:2 LPC;69;Liver
0.386149097730629;C18:2 LPE;69;Liver
0.0809883709082497;C18:2 SM;69;Liver
0.656211812146487;C18:2 carnitine;69;Liver
0.491307912226084;C18:3 CE;69;Liver
1.69870813195584;C2 carnitine;69;Liver
0.436381709722364;C20:3 CE;69;Liver
0.747674453926795;C20:4 CE;69;Liver
0.679640501405133;C20:4 LPC;69;Liver
0.548015392250852;C20:4 LPE;69;Liver
1.10411276865676;C20:5 LPC;69;Liver
0.0161949160883895;C22:0 SM;69;Liver
0.0302892019171322;C22:1 SM;69;Liver
1.15883998494187;C22:6 LPC;69;Liver
0.22842519328893;C22:6 LPE;69;Liver
0.100261182353712;C24:0 SM;69;Liver
0.10875851515156;C24:1 SM;69;Liver
1.67889553231796;C3 carnitine;69;Liver
0.641061273458079;C3-DC carnitine;69;Liver
0.100579842588136;C32:0 PC;69;Liver
0.197456539832644;C32:1 PC;69;Liver
0.356117776493449;C32:2 PC;69;Liver
0.318468145904372;C34:1 DAG;69;Liver
0.0401698598396455;C34:1 PC;69;Liver
0.326385948184948;C34:2 DAG;69;Liver
0.0181757771707649;C34:2 PC;69;Liver
0.0915172413890898;C34:3 PC;69;Liver
0.359462129047362;C34:4 PC;69;Liver
0.113209985808242;C36:1 DAG;69;Liver
0.0957131726664347;C36:1 PC;69;Liver
0.310633451015071;C36:2 DAG;69;Liver
0.027532789879036;C36:2 PC;69;Liver
0.132335146353347;C36:4 PC-A;69;Liver
0.037069780047512;C36:4 PC-B;69;Liver
0.146970867226536;C38:2 PC;69;Liver
0.0693921382221214;C38:4 PC;69;Liver
0.112189504273331;C38:5 PC;69;Liver
0.11894330025541;C38:6 PC;69;Liver
1.23613205511279;C4 carnitine;69;Liver
0.170721581129802;C40:6 PC;69;Liver
0.241228221607176;C44:1 TAG;69;Liver
0.600941077029407;C46:0 TAG;69;Liver
0.712551054992855;C46:1 TAG;69;Liver
0.155738835653256;C46:2 TAG;69;Liver
1.01848358740633;C48:0 TAG;69;Liver
1.57162711221069;C48:1 TAG;69;Liver
0.83533705713303;C48:2 TAG;69;Liver
0.262799562842669;C48:3 TAG;69;Liver
0.0676029959393547;C48:4 TAG;69;Liver
1.65222983761998;C5 carnitine;69;Liver
1.01161177029504;C50:0 TAG;69;Liver
0.414739597726882;C50:1 TAG;69;Liver
0.316370760045698;C50:2 TAG;69;Liver
0.581232692689678;C50:3 TAG;69;Liver
0.412881147063942;C50:4 TAG;69;Liver
0.136594204567704;C50:5 TAG;69;Liver
0.585161007102781;C52:1 TAG;69;Liver
0.132816208176125;C52:2 TAG;69;Liver
0.217130269601558;C52:3 TAG;69;Liver
0.422095473065026;C52:4 TAG;69;Liver
0.637888523002154;C52:5 TAG;69;Liver
0.484461165425553;C52:6 TAG;69;Liver
0.433695642102861;C54:1 TAG;69;Liver
0.373262289130845;C54:2 TAG;69;Liver
0.230684177855211;C54:3 TAG;69;Liver
0.189732585246301;C54:4 TAG;69;Liver
0.288899070755138;C54:5 TAG;69;Liver
0.553431773701781;C54:6 TAG;69;Liver
0.912494821231101;C54:7 TAG;69;Liver
0.522198999353384;C54:8 TAG;69;Liver
0.204631037441807;C56:1 TAG;69;Liver
0.427552240231156;C56:2 TAG;69;Liver
0.474597356119124;C56:3 TAG;69;Liver
0.354365829219147;C56:4 TAG;69;Liver
0.654894352674031;C56:5 TAG;69;Liver
0.787043944482296;C56:6 TAG;69;Liver
0.812542717318303;C56:7 TAG;69;Liver
0.665000580017894;C56:8 TAG;69;Liver
0.262934499825351;C56:9 TAG;69;Liver
0.529522049610633;C58:10 TAG;69;Liver
0.332049117997005;C58:6 TAG;69;Liver
0.708124927249405;C58:8 TAG;69;Liver
0.871138346344798;C58:9 TAG;69;Liver
1.81549073079135;C6 carnitine;69;Liver
0.452893753966721;C60:12 TAG;69;Liver
0.527961961990162;C8 carnitine;69;Liver
1.15251577743688;CMP;69;Liver
1.42099363571488;DHAP/glyceraldehyde 3P;69;Liver
1.28174495570901;GABA;69;Liver
0.292018395198089;GDP;69;Liver
0.558368488840572;GMP;69;Liver
0.936532158639563;IMP;69;Liver
5.06672019199786;N-carbamoyl-beta-alanine;69;Liver
0.138429741882816;N-monomethylarginine;69;Liver
0.480571866158768;NAD;69;Liver
0.212798390637988;NADP;69;Liver
0.810523185366372;UDP;69;Liver
1.26904074186212;UDP-galactose/UDP-glucose;69;Liver
0.753726216054504;UMP;69;Liver
0.625670756929795;acetylglycine;69;Liver
0.621317820854726;aconitate;69;Liver
1.05148997099432;adenine;69;Liver
0.990527587351054;adenosine;69;Liver
0.637130693720539;adenylosuccinate;69;Liver
0.425096679161161;adipate;69;Liver
0.0988957923125387;alanine;69;Liver
0.925026567480574;allantoin;69;Liver
1.79759698112258;alpha-glycerophosphate;69;Liver
1.25617918970978;alpha-glycerophosphocholine;69;Liver
0.53504680823401;alpha-hydroxybutyrate;69;Liver
0.545283016384946;alpha-ketoglutarate;69;Liver
0.349884888863296;aminoisobutyric acid;69;Liver
1.73038182117994;anthranilic acid;69;Liver
1.15123704351629;arginine;69;Liver
0.194466964175135;asparagine;69;Liver
0.324052868154805;aspartate;69;Liver
0.192419002693039;asymmetric dimethylarginine / symmetric dimethylarginine;69;Liver
0.403514376550379;beta-hydroxybutyrate;69;Liver
0.216240158637686;betaine;69;Liver
0.59428452706447;butyrobetaine;69;Liver
0.414120100605807;cAMP;69;Liver
0.163278029685836;carnitine;69;Liver
2.10274066666784;cholate;69;Liver
0.257349062523079;choline;69;Liver
1.7141561895542;citrate;69;Liver
0.27055599924569;citrulline;69;Liver
0.0764398016622531;cotinine;69;Liver
0.328252097360183;creatine;69;Liver
0.31436458926462;creatinine;69;Liver
1.15271682597777;cystathionine;69;Liver
2.70842487912585;cytidine;69;Liver
0.833063348257695;dCMP;69;Liver
0.576404500539677;dTMP;69;Liver
0.07999901004334;dUMP;69;Liver
0.722585559611177;dimethylglycine;69;Liver
0.999342533723112;erythrose-4-phosphate;69;Liver
0.95269124999866;flavin mononucleotide;69;Liver
0.0243241104373606;fructose/glucose/galactose;69;Liver
0.0368028740727305;fumarate/maleate/alpha-ketoisovalerate;69;Liver
0.338340266498645;gentisate;69;Liver
0.473321911253257;glucuronate;69;Liver
0.661292356472114;glutamate;69;Liver
0.0942566392462912;glutamine;69;Liver
9.86045697872687;glutathione oxidized;69;Liver
2.05754311074112;glutathione reduced;69;Liver
0.741447185789702;glycerol;69;Liver
0.178759890110073;glycine;69;Liver
4.24234879078922;glycocholate;69;Liver
3.18126017349497;glycodeoxycholate/glycochenodeoxycholate;69;Liver
2.00477642071324;guanine;69;Liver
2.33950313636226;guanosine;69;Liver
0.836760823508951;hexose diphosphate;69;Liver
0.356713623555575;hexose monophosphate;69;Liver
0.549606118454277;hippurate;69;Liver
2.42006219152592;histamine;69;Liver
0.178450200259071;histidine;69;Liver
0.397130257789771;hydroxyphenylacetate;69;Liver
0.789354577958554;hydroxyproline;69;Liver
0.771799804524007;hypoxanthine;69;Liver
0.389381707755525;inosine;69;Liver
0.199583312564405;inositol;69;Liver
0.457377163067278;isocitrate;69;Liver
0.231980634595086;isoleucine;69;Liver
2.28592594628687;kynurenic acid;69;Liver
0.763320790369231;kynurenine;69;Liver
0.0837200128262729;lactate;69;Liver
0.714323143967426;lactose;69;Liver
0.12049739254487;leucine;69;Liver
0.150653857299067;lysine;69;Liver
0.0443794882905821;malate;69;Liver
1.96898309874238;malondialdehyde;69;Liver
0.289470913492043;methionine;69;Liver
0.359695717068842;methionine sulfoxide;69;Liver
0.62271641060683;mevalonate 5-phosphate;69;Liver
0.0694096519644614;niacinamide;69;Liver
0.621221177772289;nicotinate;69;Liver
0.298976425868829;ornithine;69;Liver
0.477097541740797;orotate;69;Liver
0.017098220820411;oxalate;69;Liver
0.410526512220629;pantothenate;69;Liver
0.474312705911206;pentose monophosphate;69;Liver
0.249085998912964;phenylalanine;69;Liver
0.831214532330602;phosphocholine;69;Liver
0.562477784638388;phosphoenolpyruvate;69;Liver
0.577934828413673;phosphoethanolamine;69;Liver
1.99671038394744;pipecolic acid;69;Liver
0.207819699556745;proline;69;Liver
0.575194027319965;putrescine;69;Liver
0.952694324583568;pyroglutamic acid;69;Liver
0.400917228510942;pyruvate;69;Liver
1.54653036596045;quinolinate;69;Liver
0.352005139069374;sarcosine;69;Liver
0.262484903043872;serine;69;Liver
0.809220117206342;serotonin;69;Liver
0.694741597307058;sorbitol;69;Liver
0.573389400907716;succinate;69;Liver
0.793781202477576;sucrose;69;Liver
0.873059297716941;taurine;69;Liver
1.43025411608598;taurocholate;69;Liver
0.789047085690709;taurodeoxycholate/taurochenodeoxycholate;69;Liver
0.498424293780802;thiamine;69;Liver
0.153905511136569;threonine;69;Liver
0.659245658620409;thymine;69;Liver
0.635771598089485;trimethylamine-N-oxide;69;Liver
0.246858793141533;tryptophan;69;Liver
0.378234566827749;tyrosine;69;Liver
0.116434529401286;uracil;69;Liver
3.23366905424778;urate;69;Liver
1.28680667792178;uridine;69;Liver
0.12180599663722;valine;69;Liver
1.99280672063662;xanthine;69;Liver
1.45775187842352;xanthosine;69;Liver
2.02001449786406;1-methylhistamine;70;Liver
4.37833201434726;1-methylnicotinamide;70;Liver
1.00654464201578;2-aminoadipate;70;Liver
0.662359661670595;2-hydroxyglutarate;70;Liver
0.389311965713379;3-methyladipate/pimelate;70;Liver
0.44821908588048;3-phosphoglycerate;70;Liver
1.71250595100823;4-hydroxybenzaldehyde;70;Liver
0.460249916575351;4-hydroxyphenylpyruvate;70;Liver
0.709338713265844;4-pyridoxate;70;Liver
0.219498531758656;5-HIAA;70;Liver
0.495841726814825;5-adenosylhomocysteine;70;Liver
0.858783296539694;6-phosphogluconate;70;Liver
0.725177516825875;ADP;70;Liver
0.576469794859127;AMP;70;Liver
0.222376784368191;C14:0 SM;70;Liver
0.558427505350526;C16 carnitine;70;Liver
0.400548195850665;C16:0 CE;70;Liver
0.20893270024343;C16:0 LPC;70;Liver
0.196805296833735;C16:0 LPE;70;Liver
0.134534836298206;C16:0 SM;70;Liver
0.628007579545589;C16:1 CE;70;Liver
0.398132423077797;C16:1 LPC;70;Liver
0.428000503295994;C16:1 SM;70;Liver
1.01787673583229;C18 carnitine;70;Liver
0.708075098816093;C18:0 CE;70;Liver
0.194123724506185;C18:0 LPC;70;Liver
0.160105186461595;C18:0 LPE;70;Liver
0.202285266916093;C18:0 SM;70;Liver
0.848806730741632;C18:1 CE;70;Liver
0.390372394331964;C18:1 LPC;70;Liver
0.439158994012861;C18:1 LPE;70;Liver
0.543738165948757;C18:1 SM;70;Liver
0.669579508989055;C18:1 carnitine;70;Liver
0.394784034848594;C18:2 CE;70;Liver
0.849603068951921;C18:2 LPC;70;Liver
0.427004233910815;C18:2 LPE;70;Liver
0.0965687372962291;C18:2 SM;70;Liver
0.59236685832088;C18:2 carnitine;70;Liver
0.503260270177871;C18:3 CE;70;Liver
1.46929512106263;C2 carnitine;70;Liver
0.461716360964578;C20:3 CE;70;Liver
0.892252097786133;C20:4 CE;70;Liver
0.786787887620405;C20:4 LPC;70;Liver
0.542627892732471;C20:4 LPE;70;Liver
0.968198714160679;C20:5 LPC;70;Liver
0.0192162836049098;C22:0 SM;70;Liver
0.0263004579670316;C22:1 SM;70;Liver
0.909379843207134;C22:6 LPC;70;Liver
0.183826592382492;C22:6 LPE;70;Liver
0.0822030116922198;C24:0 SM;70;Liver
0.0740186842366026;C24:1 SM;70;Liver
1.32186022506563;C3 carnitine;70;Liver
0.610258407067723;C3-DC carnitine;70;Liver
0.0599340536535447;C32:0 PC;70;Liver
0.227992585326189;C32:1 PC;70;Liver
0.352500226355497;C32:2 PC;70;Liver
0.526441046472184;C34:1 DAG;70;Liver
0.0387363535580351;C34:1 PC;70;Liver
0.257423644795992;C34:2 DAG;70;Liver
0.0185308881801628;C34:2 PC;70;Liver
0.0973569593607003;C34:3 PC;70;Liver
0.338181706977646;C34:4 PC;70;Liver
0.179242696081019;C36:1 DAG;70;Liver
0.0901514317532826;C36:1 PC;70;Liver
0.30927969906231;C36:2 DAG;70;Liver
0.0275686760020541;C36:2 PC;70;Liver
0.269869549369213;C36:4 PC-A;70;Liver
0.0385940262210941;C36:4 PC-B;70;Liver
0.15154249535233;C38:2 PC;70;Liver
0.107052527537663;C38:4 PC;70;Liver
0.139284964215086;C38:5 PC;70;Liver
0.192127118370233;C38:6 PC;70;Liver
0.902198601943995;C4 carnitine;70;Liver
0.225695853450212;C40:6 PC;70;Liver
0.108564107934101;C44:1 TAG;70;Liver
0.598866140200202;C46:0 TAG;70;Liver
0.802065181768174;C46:1 TAG;70;Liver
0.156151521988382;C46:2 TAG;70;Liver
0.818090109184304;C48:0 TAG;70;Liver
1.03508348797695;C48:1 TAG;70;Liver
0.869740838427952;C48:2 TAG;70;Liver
0.243242728536227;C48:3 TAG;70;Liver
0.0981420142817201;C48:4 TAG;70;Liver
1.31374058961863;C5 carnitine;70;Liver
0.778139782268805;C50:0 TAG;70;Liver
0.601126969277078;C50:1 TAG;70;Liver
0.505290098000534;C50:2 TAG;70;Liver
0.401700947938889;C50:3 TAG;70;Liver
0.408894880005141;C50:4 TAG;70;Liver
0.173865774011329;C50:5 TAG;70;Liver
0.658892970087663;C52:1 TAG;70;Liver
0.270591461438818;C52:2 TAG;70;Liver
0.139513769792843;C52:3 TAG;70;Liver
0.432369349862292;C52:4 TAG;70;Liver
0.508926654011879;C52:5 TAG;70;Liver
0.457367521190654;C52:6 TAG;70;Liver
0.376896232928456;C54:1 TAG;70;Liver
0.241597420885446;C54:2 TAG;70;Liver
0.17512881528835;C54:3 TAG;70;Liver
0.222307851017146;C54:4 TAG;70;Liver
0.333633629428868;C54:5 TAG;70;Liver
0.523786917566706;C54:6 TAG;70;Liver
0.696582303957255;C54:7 TAG;70;Liver
0.379703464707972;C54:8 TAG;70;Liver
0.221940477529813;C56:1 TAG;70;Liver
0.238322776637872;C56:2 TAG;70;Liver
0.409223829224808;C56:3 TAG;70;Liver
0.497112172835599;C56:4 TAG;70;Liver
0.681324320930729;C56:5 TAG;70;Liver
0.657557098258404;C56:6 TAG;70;Liver
0.874493157029805;C56:7 TAG;70;Liver
0.720135740618774;C56:8 TAG;70;Liver
0.419177589762456;C56:9 TAG;70;Liver
0.685931593480698;C58:10 TAG;70;Liver
0.436654614311378;C58:6 TAG;70;Liver
0.756535311158127;C58:8 TAG;70;Liver
0.836608471868214;C58:9 TAG;70;Liver
1.48832855483042;C6 carnitine;70;Liver
0.263430608366263;C60:12 TAG;70;Liver
0.348808519706895;C8 carnitine;70;Liver
0.852382588210426;CMP;70;Liver
1.2584216185656;DHAP/glyceraldehyde 3P;70;Liver
1.4266922472335;GABA;70;Liver
0.361782192650309;GDP;70;Liver
0.604175559860341;GMP;70;Liver
1.12349764129985;IMP;70;Liver
5.08437658616048;N-carbamoyl-beta-alanine;70;Liver
0.242168927801901;N-monomethylarginine;70;Liver
0.570750807275358;NAD;70;Liver
0.18539573803447;NADP;70;Liver
0.842093318774443;UDP;70;Liver
1.84432548895952;UDP-galactose/UDP-glucose;70;Liver
0.704961559030138;UMP;70;Liver
0.229340417407576;acetylglycine;70;Liver
0.470464986122518;aconitate;70;Liver
0.803280568700425;adenine;70;Liver
0.524671998771484;adenosine;70;Liver
0.610186457713294;adenylosuccinate;70;Liver
0.721030572271355;adipate;70;Liver
0.0518833005357937;alanine;70;Liver
0.992353155566064;allantoin;70;Liver
1.49582026508167;alpha-glycerophosphate;70;Liver
1.35913669611366;alpha-glycerophosphocholine;70;Liver
0.467816368374384;alpha-hydroxybutyrate;70;Liver
0.526754161610395;alpha-ketoglutarate;70;Liver
0.294540783873255;aminoisobutyric acid;70;Liver
1.82108139744319;anthranilic acid;70;Liver
1.09710155305092;arginine;70;Liver
0.210835009112549;asparagine;70;Liver
0.56504001171006;aspartate;70;Liver
0.17710084775331;asymmetric dimethylarginine / symmetric dimethylarginine;70;Liver
0.435807556498159;beta-hydroxybutyrate;70;Liver
0.261032604437067;betaine;70;Liver
0.661718843128788;butyrobetaine;70;Liver
0.13415085461758;cAMP;70;Liver
0.117007914182998;carnitine;70;Liver
2.48521366504809;cholate;70;Liver
0.288991435271559;choline;70;Liver
1.23945182995788;citrate;70;Liver
0.232253413395827;citrulline;70;Liver
0.140744348277528;cotinine;70;Liver
0.302755651881336;creatine;70;Liver
0.313451188754063;creatinine;70;Liver
1.01501084686438;cystathionine;70;Liver
2.49922935001366;cytidine;70;Liver
0.796373717125309;dCMP;70;Liver
0.589486772700651;dTMP;70;Liver
0.0554503363858323;dUMP;70;Liver
0.547621147776886;dimethylglycine;70;Liver
0.7013858106401;erythrose-4-phosphate;70;Liver
0.84586861489311;flavin mononucleotide;70;Liver
0.0240840184589126;fructose/glucose/galactose;70;Liver
0.0409531304006086;fumarate/maleate/alpha-ketoisovalerate;70;Liver
0.368712344087508;gentisate;70;Liver
0.627066762607115;glucuronate;70;Liver
0.608741763163208;glutamate;70;Liver
0.109911876099573;glutamine;70;Liver
8.02419107905932;glutathione oxidized;70;Liver
2.1361525464876;glutathione reduced;70;Liver
0.754652018182959;glycerol;70;Liver
0.174793931926059;glycine;70;Liver
3.65697164269815;glycocholate;70;Liver
2.96593413756289;glycodeoxycholate/glycochenodeoxycholate;70;Liver
3.2497326235472;guanine;70;Liver
2.25101000815858;guanosine;70;Liver
1.47385074241199;hexose diphosphate;70;Liver
0.344028638435435;hexose monophosphate;70;Liver
0.360363680423121;hippurate;70;Liver
2.36732243418137;histamine;70;Liver
0.135575175337202;histidine;70;Liver
0.262139177504817;hydroxyphenylacetate;70;Liver
0.640175175939299;hydroxyproline;70;Liver
0.760690960927258;hypoxanthine;70;Liver
1.01752907688097;inosine;70;Liver
0.178809667770772;inositol;70;Liver
0.348167268414871;isocitrate;70;Liver
0.265054447662342;isoleucine;70;Liver
2.48540339274715;kynurenic acid;70;Liver
0.51265262695755;kynurenine;70;Liver
0.107808513326099;lactate;70;Liver
0.692090954632501;lactose;70;Liver
0.145793870546209;leucine;70;Liver
0.166851085862872;lysine;70;Liver
0.0285129133855444;malate;70;Liver
1.90478059028941;malondialdehyde;70;Liver
0.301582745821494;methionine;70;Liver
0.590731413438186;methionine sulfoxide;70;Liver
0.667460261130937;mevalonate 5-phosphate;70;Liver
0.0661106513851707;niacinamide;70;Liver
0.697508136398746;nicotinate;70;Liver
0.24614166766176;ornithine;70;Liver
0.446051991196855;orotate;70;Liver
0.0222927118041417;oxalate;70;Liver
0.263330211136593;pantothenate;70;Liver
0.363547404835834;pentose monophosphate;70;Liver
0.285495787249558;phenylalanine;70;Liver
1.06232856847685;phosphocholine;70;Liver
0.624776849910611;phosphoenolpyruvate;70;Liver
0.591549781347739;phosphoethanolamine;70;Liver
2.60296271732797;pipecolic acid;70;Liver
0.244560651067782;proline;70;Liver
0.628178290732139;putrescine;70;Liver
0.990450862474634;pyroglutamic acid;70;Liver
0.358094295617342;pyruvate;70;Liver
2.10391589054819;quinolinate;70;Liver
0.497518022973879;sarcosine;70;Liver
0.310664529584689;serine;70;Liver
1.24890012296643;serotonin;70;Liver
0.719246461373484;sorbitol;70;Liver
0.556548509703997;succinate;70;Liver
0.948210732813485;sucrose;70;Liver
0.647569648860504;taurine;70;Liver
1.37716329362955;taurocholate;70;Liver
0.927357749352081;taurodeoxycholate/taurochenodeoxycholate;70;Liver
0.394890078620783;thiamine;70;Liver
0.113341764631858;threonine;70;Liver
0.711724831653716;thymine;70;Liver
0.683424014911836;trimethylamine-N-oxide;70;Liver
0.283877820675206;tryptophan;70;Liver
0.335952639744398;tyrosine;70;Liver
0.0532056282767162;uracil;70;Liver
2.4673637169799;urate;70;Liver
1.60567390364814;uridine;70;Liver
0.139275125971472;valine;70;Liver
0.149652186436435;xanthine;70;Liver
1.57836315672233;xanthosine;70;Liver
2.73929295205884;1-methylhistamine;71;Liver
3.42618749609015;1-methylnicotinamide;71;Liver
0.908783170236728;2-aminoadipate;71;Liver
0.919346221860738;2-hydroxyglutarate;71;Liver
0.268609817077303;3-methyladipate/pimelate;71;Liver
